DEVICE,X,Y,Z,TimeStamp
Valid,-2.540582,-38.16285,449.5774,1697786727
Invalid,NaN,NaN,NaN,1697791854
Valid,-2.289697,-38.6536,449.7037,1697796023
Valid,-2.241244,-38.85669,450.0144,1697800151
Valid,-2.124461,-39.07312,450.0569,1697806738
Valid,-1.880055,-39.32483,450.106,1697811783
Valid,-1.733258,-39.49199,450.4148,1697816343
Valid,-1.653123,-39.68523,450.5025,1697820551
Valid,-1.579769,-39.94757,450.6012,1697824848
Valid,-1.586984,-40.16625,451.1004,1697829080
Valid,-1.567686,-40.44222,451.6356,1697833199
Valid,-1.541181,-40.73202,451.8509,1697837670
Valid,-1.575598,-40.95949,452.084,1697842421
Valid,-1.566448,-41.27201,452.8014,1697846699
Valid,-1.528553,-41.63782,453.6151,1697850796
Valid,-1.620846,-41.95719,454.7316,1697854949
Valid,-1.569216,-42.29266,455.3511,1697859555
Valid,-1.56046,-42.63351,455.6057,1697863911
Valid,-1.658711,-42.91453,455.8303,1697868477
Valid,-1.645455,-43.26855,455.9517,1697872699
Valid,-1.677425,-43.65736,455.7276,1697876926
Valid,-1.775246,-43.95238,455.6233,1697881098
Valid,-1.775425,-44.33507,455.6055,1697886539
Valid,-1.791501,-44.81107,455.5777,1697890559
Valid,-1.861423,-45.20457,455.7562,1697895150
Valid,-1.788666,-45.63419,455.9699,1697900356
Valid,-1.83567,-46.19302,456.2216,1697904290
Valid,-1.996081,-46.61663,456.7405,1697908315
Valid,-1.993104,-47.06094,457.0414,1697912296
Valid,-1.957302,-47.5658,457.0586,1697916525
Valid,-2.014927,-47.9744,457.1814,1697922765
Valid,-1.941874,-48.35735,457.2166,1697927128
Valid,-1.845009,-48.77795,457.0915,1697931238
Valid,-1.886414,-49.09104,457.1087,1697935456
Valid,-1.795605,-49.45107,457.0965,1697939581
Valid,-1.716678,-49.83205,456.9001,1697944016
Invalid,NaN,NaN,NaN,1697948999
Valid,-1.616324,-50.38904,456.8232,1697953039
Valid,-1.512465,-50.6997,456.6146,1697956763
Valid,-1.497973,-50.87097,456.1939,1697961407
Valid,-1.408132,-51.12341,456.0296,1697965786
Valid,-1.323362,-51.38208,455.8488,1697969612
Valid,-1.289985,-51.57063,455.8704,1697973367
Valid,-1.224007,-51.88386,456.499,1697979544
Valid,-1.143722,-52.21387,457.4381,1697983436
Valid,-1.102105,-52.52227,458.5562,1697987006
Valid,-1.069408,-52.79849,459.1671,1697990862
Valid,-1.01318,-53.0341,459.3411,1697996572
Valid,-1.050189,-53.18909,459.5428,1698001072
Valid,-0.9917046,-53.48338,460.1183,1698005240
Valid,-0.9667727,-53.79793,460.7162,1698010426
Valid,-1.005418,-54.01746,461.5089,1698014269
Valid,-0.9643483,-54.23325,461.5611,1698018059
Valid,-0.9871601,-54.46273,461.4883,1698022509
Valid,-1.030991,-54.6014,461.5848,1698027068
Valid,-0.9963754,-54.76777,461.7153,1698031208
Valid,-0.9897853,-55.01841,461.6765,1698035019
Valid,-1.032706,-55.13592,461.7977,1698038669
Valid,-1.009678,-55.38445,461.953,1698043560
Valid,-1.062623,-55.61673,462.0068,1698047284
Valid,-1.289918,-55.78906,462.2408,1698051451
Valid,-1.456097,-56.15013,463.7578,1698055743
Valid,-1.735946,-56.4036,464.318,1698060217
Valid,-2.066836,-56.66062,464.6461,1698064477
Valid,-2.231935,-56.88868,464.8784,1698069073
Valid,-2.316722,-57.04856,464.8868,1698073206
Valid,-2.497226,-57.07924,464.969,1698077620
Valid,-2.484142,-57.21341,465.0339,1698081866
Valid,-2.454513,-57.34258,464.9136,1698087816
Valid,-2.66136,-57.41704,464.9663,1698092425
Valid,-2.695498,-57.4547,464.4193,1698096785
Valid,-2.734391,-57.36353,463.3594,1698101074
Valid,-2.948487,-57.28205,462.1593,1698105409
Valid,-3.012111,-57.3421,461.8499,1698110076
Valid,-3.059748,-57.33974,461.3167,1698114552
Valid,-3.275568,-57.34149,461.0166,1698119192
Valid,-3.337988,-57.36348,460.6042,1698123943
Invalid,NaN,NaN,NaN,1698128368
Valid,-3.563049,-57.43173,460.3236,1698132845
Valid,-3.66061,-57.44909,460.2029,1698138121
Valid,-3.707064,-57.53215,460.0258,1698142767
Valid,-3.88311,-57.59652,460.0678,1698147355
Valid,-3.932925,-57.67285,460.1073,1698152209
Valid,-3.996532,-57.7546,460.0078,1698156516
Valid,-4.138875,-57.83024,460.0674,1698161054
Valid,-4.193498,-57.92124,460.0977,1698166877
Valid,-4.235391,-58.03452,460.1798,1698171409
Valid,-4.384078,-58.13875,460.51,1698176652
Valid,-4.405149,-58.26188,460.6541,1698183059
Valid,-4.450881,-58.33877,460.6703,1698187718
Valid,-4.614296,-58.49185,460.7276,1698192887
Valid,-4.656916,-58.59086,460.8366,1698198283
Valid,-4.686957,-58.69754,460.7724,1698203971
Valid,-4.780631,-58.77931,460.8293,1698209686
Valid,-4.817753,-58.84629,460.9172,1698215106
Valid,-4.806695,-58.98264,460.8295,1698219589
Valid,-4.886609,-59.05511,460.8864,1698224092
Valid,-4.889654,-59.1707,460.9801,1698228757
Valid,-4.854524,-59.26974,460.9103,1698233281
Valid,-4.957117,-59.33121,461.0126,1698237689
Valid,-4.966819,-59.43622,461.1696,1698242593
Valid,-4.912471,-59.48892,461.173,1698247827
Valid,-4.973073,-59.55806,461.3082,1698252469
Valid,-4.947744,-59.66623,461.4792,1698256777
Valid,-4.914717,-59.73823,461.4957,1698260599
Valid,-4.961123,-59.77525,461.6668,1698264441
Valid,-4.931329,-59.86258,461.8624,1698268269
Valid,-4.860135,-59.92627,461.8997,1698272042
Valid,-4.824709,-59.87093,462.0839,1698277764
Valid,-4.63694,-59.72476,462.2999,1698281625
Invalid,NaN,NaN,NaN,1698285882
Valid,-3.989174,-59.19456,462.4959,1698290215
Valid,-3.760605,-59.0489,462.7951,1698295632
Valid,-3.470351,-58.91843,462.9303,1698300101
Valid,-3.207906,-58.74277,463.1893,1698304964
Valid,-3.005831,-58.61206,463.2699,1698309817
Invalid,NaN,NaN,NaN,1698314421
Valid,-2.503636,-58.47501,463.3399,1698319098
Valid,-2.28439,-58.50714,464.1247,1698324240
Valid,-2.129312,-58.5064,464.4334,1698329907
Valid,-2.19566,-58.64956,464.6256,1698335697
Invalid,NaN,NaN,NaN,1698346523
Valid,-2.044396,-58.42136,464.4908,1698353232
Valid,-2.059909,-58.49406,464.5401,1698358524
Invalid,NaN,NaN,NaN,1698363820
Valid,-1.925951,-58.36601,464.7132,1698372011
Invalid,NaN,NaN,NaN,1698376976
Invalid,NaN,NaN,NaN,1698383107
Invalid,NaN,NaN,NaN,1698388346
Invalid,NaN,NaN,NaN,1698393435
Invalid,NaN,NaN,NaN,1698399145
Valid,-1.615107,-58.22068,465.0742,1698404011
Invalid,NaN,NaN,NaN,1698409032
