DEVICE,X,Y,Z,TimeStamp
Valid,-45.79904,39.5477,726.2808,3126195831
Valid,-45.78331,39.55289,726.2408,3126208929
Valid,-45.72524,39.55219,726.1125,3126215823
Valid,-45.74808,39.52987,726.0087,3126222014
Valid,-45.73689,39.50866,725.9024,3126228966
Valid,-45.67411,39.52138,725.7123,3126237381
Valid,-45.68562,39.55075,725.5624,3126245958
Valid,-45.67386,39.55053,725.4335,3126259225
Valid,-45.61516,39.51988,725.2471,3126265904
Valid,-45.63512,39.51392,725.1181,3126271878
Valid,-45.63224,39.54165,725.0248,3126283108
Valid,-45.5714,39.54311,724.895,3126289348
Valid,-45.6023,39.50589,724.8466,3126296385
Valid,-45.59705,39.48689,724.855,3126308216
Valid,-45.53643,39.51784,724.8232,3126314094
Valid,-45.57362,39.5434,724.8637,3126321225
Valid,-45.57089,39.53104,724.946,3126333250
Valid,-45.51577,39.51688,724.9756,3126339280
Valid,-45.55144,39.54939,725.0441,3126346316
Valid,-45.54702,39.57072,725.1083,3126358481
Valid,-45.49612,39.55389,725.0731,3126364259
Valid,-45.52237,39.53527,725.053,3126371285
Valid,-45.52113,39.55606,725.0212,3126383103
Valid,-45.45974,39.57912,724.8974,3126388913
Valid,-45.47997,39.56914,724.8035,3126396193
Valid,-45.47121,39.56873,724.7181,3126408404
Valid,-45.40903,39.59946,724.5674,3126414036
Valid,-45.42036,39.626,724.4756,3126421482
Valid,-45.41387,39.5856,724.4192,3126432863
Valid,-45.33796,39.57346,724.3249,3126439084
Valid,-45.35389,39.61136,724.3077,3126446288
Valid,-45.33519,39.64715,724.3514,3126458105
Valid,-45.27316,39.62271,724.3558,3126464046
Valid,-45.28528,39.6203,724.4222,3126471264
Valid,-45.27702,39.64893,724.5262,3126478736
Valid,-45.20868,39.64835,724.569,3126487327
Valid,-45.22347,39.61125,724.6618,3126495734
Valid,-45.19342,39.60903,724.7774,3126503760
Valid,-45.11563,39.64308,724.8088,3126512200
Valid,-45.12004,39.64795,724.8682,3126520776
Valid,-45.10036,39.5966,724.9251,3126534110
Valid,-45.02357,39.58667,724.8939,3126542120
Valid,-45.03267,39.63566,724.8857,3126548021
Valid,-45.00057,39.67422,724.8911,3126557994
Valid,-44.92233,39.66198,724.8329,3126564135
Valid,-44.92912,39.66571,724.8124,3126571386
Valid,-44.91201,39.70572,724.8044,3126578754
Valid,-44.84143,39.71147,724.7258,3126587261
Valid,-44.85137,39.68114,724.6849,3126601587
